grower_id,state,district,tehsil,language,device_type,grower_age,gender,grower_crop_calendar,product_scan,product_name,product_scan_datetime,grower_farm_size,offline_campaign_attended,campaign_attendance_date,crop,sowing_start,harvest_start,tillering_date,flowering_date,relevant_product,territory_id,rep_id,wa_messages_sent,wa_open_count,wa_click_count,wa_delivered_count,wa_last_sent_date,wa_first_sent_date,wa_ever_opened,wa_ever_clicked,wa_open_rate,wa_click_rate,rep_total_visits,rep_retailer_meetings,rep_grower_meetings,rep_campaigns_conducted,rep_last_visit_date,avg_stock_qty,min_stock_qty,retailers_with_stock,total_retailers,out_of_stock_count,pct_retailers_stocked,stock_status
GRW_05729,Gujarat,Rajkot,Rajkot_T029,Gujarati,smartphone,59,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,4.99,1,2026-01-05,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0123,REP_0123,1.0,1.0,0.0,1.0,2025-12-08,2025-12-08,1.0,0.0,1.0,0.0,57,29,12,16,2026-03-29,0.0,,,,0.0,0.0,out_of_stock
GRW_05730,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T088,Hindi,smartphone,53,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,3.93,1,2025-12-22,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0273,REP_0273,1.0,0.0,0.0,1.0,2025-12-16,2025-12-16,0.0,0.0,0.0,0.0,27,10,9,8,2026-03-22,0.0,,,,0.0,0.0,out_of_stock
GRW_05731,Punjab,Bathinda,Bathinda_T044,Punjabi,keypad,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.69,1,2025-12-31,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0121,REP_0121,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,50,25,9,16,2026-03-21,49.5,17.0,2.0,2.0,0.0,1.0,healthy
GRW_05732,West Bengal,Nadia,Nadia_T026,Bengali,unknown,49,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,0.47,1,2026-01-31,lentil,2025-10-25,2026-03-15,,,Tilt 250 EC,TER_0092,REP_0092,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,76,32,19,25,2026-03-29,52.666666666666664,18.0,3.0,3.0,0.0,1.0,healthy
GRW_05733,Gujarat,Mehsana,Mehsana_T122,Gujarati,keypad,72,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.72,1,2025-10-24,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0427,REP_0427,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,49,15,17,17,2026-03-14,10.5,8.0,2.0,2.0,0.0,1.0,healthy
GRW_05734,Punjab,Bathinda,Bathinda_T106,Punjabi,smartphone,66,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.64,0,,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0319,REP_0319,1.0,1.0,0.0,1.0,2026-04-03,2026-04-03,1.0,0.0,1.0,0.0,35,12,6,17,2026-03-21,39.0,39.0,1.0,1.0,0.0,1.0,healthy
GRW_05735,Madhya Pradesh,Sehore,Sehore_T011,Hindi,smartphone,62,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0011,REP_0011,1.0,0.0,0.0,1.0,2025-12-13,2025-12-13,0.0,0.0,0.0,0.0,35,18,13,4,2026-03-27,76.33333333333333,29.0,3.0,3.0,0.0,1.0,healthy
GRW_05736,Rajasthan,Bikaner,Bikaner_T101,Hindi,unknown,50,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,0.87,1,2026-02-03,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0338,REP_0338,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,47,13,16,18,2026-03-06,57.5,0.0,5.0,6.0,1.0,0.8333333333333334,healthy
GRW_05737,Karnataka,Vijayapura,Vijayapura_T071,Kannada,keypad,42,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.83,1,2025-11-30,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0260,REP_0260,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,67,27,14,26,2026-02-22,80.0,53.0,2.0,2.0,0.0,1.0,healthy
GRW_05738,Gujarat,Ahmedabad,Ahmedabad_T090,Gujarati,smartphone,22,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Tilt 250 EC,2026-01-14 07:19:46,1.64,1,2026-01-08,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0309,REP_0309,1.0,0.0,0.0,1.0,2025-10-29,2025-10-29,0.0,0.0,0.0,0.0,41,15,9,17,2026-03-29,77.0,77.0,1.0,1.0,0.0,1.0,healthy
GRW_05739,Punjab,Ludhiana,Ludhiana_T015,Punjabi,smartphone,69,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.0,0,,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0051,REP_0051,1.0,0.0,0.0,1.0,2026-03-25,2026-03-25,0.0,0.0,0.0,0.0,60,25,17,18,2026-03-21,65.66666666666667,32.0,3.0,3.0,0.0,1.0,healthy
GRW_05740,Gujarat,Rajkot,Rajkot_T007,Gujarati,smartphone,70,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2026-02-26,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0024,REP_0024,1.0,0.0,0.0,1.0,2025-11-13,2025-11-13,0.0,0.0,0.0,0.0,53,23,17,13,2026-03-01,62.0,62.0,1.0,1.0,0.0,1.0,healthy
GRW_05741,West Bengal,Bardhaman,Bardhaman_T007,Bengali,smartphone,64,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2026-03-13,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0047,REP_0047,1.0,0.0,0.0,1.0,2026-02-23,2026-02-23,0.0,0.0,0.0,0.0,74,21,23,30,2026-03-29,9.0,9.0,1.0,1.0,0.0,1.0,healthy
GRW_05742,Rajasthan,Jaipur,Jaipur_T041,Hindi,smartphone,71,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.19,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0152,REP_0152,1.0,0.0,0.0,1.0,2026-03-06,2026-03-06,0.0,0.0,0.0,0.0,32,14,5,13,2026-03-10,90.0,90.0,1.0,1.0,0.0,1.0,healthy
GRW_05743,Haryana,Karnal,Karnal_T099,Hindi,smartphone,37,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.53,1,2026-02-28,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0324,REP_0324,1.0,0.0,0.0,1.0,2025-11-25,2025-11-25,0.0,0.0,0.0,0.0,75,34,17,24,2026-02-28,35.0,35.0,1.0,1.0,0.0,1.0,healthy
GRW_05744,Gujarat,Ahmedabad,Ahmedabad_T061,Gujarati,smartphone,70,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,0.49,1,2025-11-13,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0177,REP_0177,1.0,0.0,0.0,1.0,2025-11-05,2025-11-05,0.0,0.0,0.0,0.0,49,17,13,19,2026-03-28,21.0,21.0,1.0,1.0,0.0,1.0,healthy
GRW_05745,Uttar Pradesh,Meerut,Meerut_T056,Hindi,smartphone,31,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.99,1,2025-11-25,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0195,REP_0195,1.0,0.0,0.0,1.0,2025-10-27,2025-10-27,0.0,0.0,0.0,0.0,96,38,26,32,2026-03-22,102.5,56.0,2.0,2.0,0.0,1.0,healthy
GRW_05746,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T103,Hindi,smartphone,25,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.63,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0306,REP_0306,1.0,1.0,1.0,1.0,2026-01-17,2026-01-17,1.0,1.0,1.0,1.0,51,15,13,23,2026-03-29,30.0,30.0,1.0,1.0,0.0,1.0,healthy
GRW_05747,West Bengal,Nadia,Nadia_T074,Bengali,smartphone,64,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.42,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0257,REP_0257,1.0,1.0,0.0,1.0,2026-02-16,2026-02-16,1.0,0.0,1.0,0.0,44,20,12,12,2026-02-14,8.333333333333334,1.0,3.0,3.0,0.0,1.0,healthy
GRW_05748,Uttar Pradesh,Varanasi,Varanasi_T139,Hindi,keypad,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""barley"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-10"", ""end"": ""2026-04-05""}, ""stages"": []}",0,,,3.44,0,,barley,2025-11-01,2026-03-10,,,Tilt 250 EC,TER_0432,REP_0432,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,36,15,10,11,2026-03-10,34.0,12.0,2.0,2.0,0.0,1.0,healthy
GRW_05749,Uttar Pradesh,Agra,Agra_T049,Hindi,keypad,23,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.09,1,2026-03-05,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0145,REP_0145,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,101,41,21,39,2026-03-28,50.0,50.0,1.0,1.0,0.0,1.0,healthy
GRW_05750,Maharashtra,Akola,Akola_T061,Marathi,smartphone,28,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2026-01-12,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0180,REP_0180,1.0,0.0,0.0,1.0,2026-01-11,2026-01-11,0.0,0.0,0.0,0.0,53,21,10,22,2026-01-17,0.0,0.0,0.0,1.0,1.0,0.0,out_of_stock
GRW_05751,Gujarat,Mehsana,Mehsana_T110,Gujarati,smartphone,27,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Amistar 250 SC,2026-03-01 11:44:35,1.21,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0394,REP_0394,1.0,0.0,0.0,1.0,2026-02-05,2026-02-05,0.0,0.0,0.0,0.0,96,47,22,27,2026-03-28,24.0,9.0,5.0,5.0,0.0,1.0,healthy
GRW_05752,Uttar Pradesh,Agra,Agra_T086,Hindi,smartphone,50,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Actara 25 WG,2026-01-19 19:46:53,1.64,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0277,REP_0277,1.0,0.0,0.0,1.0,2026-01-14,2026-01-14,0.0,0.0,0.0,0.0,50,27,9,14,2026-03-22,29.0,21.0,2.0,2.0,0.0,1.0,healthy
GRW_05753,Madhya Pradesh,Ujjain,Ujjain_T001,Hindi,smartphone,50,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.62,1,2025-10-07,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0021,REP_0021,1.0,0.0,0.0,1.0,2025-10-06,2025-10-06,0.0,0.0,0.0,0.0,73,39,21,13,2026-03-01,95.25,51.0,4.0,4.0,0.0,1.0,healthy
GRW_05754,Bihar,Muzaffarpur,Muzaffarpur_T085,Hindi,smartphone,32,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Score 250 EC,2026-02-22 07:28:10,0.94,0,,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0292,REP_0292,1.0,0.0,0.0,1.0,2025-11-01,2025-11-01,0.0,0.0,0.0,0.0,30,17,8,5,2026-03-01,64.5,58.0,2.0,2.0,0.0,1.0,healthy
GRW_05755,Karnataka,Vijayapura,Vijayapura_T044,Kannada,smartphone,28,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.38,1,2025-10-31,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0161,REP_0161,1.0,0.0,0.0,1.0,2025-10-11,2025-10-11,0.0,0.0,0.0,0.0,72,31,13,28,2026-03-01,42.333333333333336,0.0,2.0,3.0,1.0,0.6666666666666666,watch
GRW_05756,West Bengal,Nadia,Nadia_T034,Bengali,smartphone,56,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""lentil"", ""sowing"": {""start"": ""2025-10-25"", ""end"": ""2025-11-20""}, ""harvest"": {""start"": ""2026-03-15"", ""end"": ""2026-04-20""}, ""stages"": []}",0,,,1.74,1,2026-01-25,lentil,2025-10-25,2026-03-15,,,Tilt 250 EC,TER_0125,REP_0125,1.0,0.0,0.0,1.0,2025-12-17,2025-12-17,0.0,0.0,0.0,0.0,46,18,12,16,2026-03-01,3.0,3.0,1.0,1.0,0.0,1.0,healthy
GRW_05757,Punjab,Ludhiana,Ludhiana_T074,Punjabi,smartphone,69,male,,0,,,4.63,0,,unknown,,,,,Tilt 250 EC,TER_0282,REP_0282,1.0,0.0,0.0,1.0,2025-12-28,2025-12-28,0.0,0.0,0.0,0.0,54,22,14,18,2026-03-12,56.0,20.0,4.0,4.0,0.0,1.0,healthy
GRW_05758,Haryana,Sirsa,Sirsa_T109,Hindi,keypad,43,male,,0,,,3.04,1,2026-01-12,unknown,,,,,Tilt 250 EC,TER_0379,REP_0379,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,84,45,15,24,2026-03-27,78.66666666666667,47.0,3.0,3.0,0.0,1.0,healthy
GRW_05759,West Bengal,Nadia,Nadia_T076,Bengali,keypad,34,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,1.42,1,2026-01-13,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0290,REP_0290,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,80,28,16,36,2026-03-07,70.33333333333333,51.0,3.0,3.0,0.0,1.0,healthy
GRW_05760,Punjab,Amritsar,Amritsar_T076,Punjabi,smartphone,60,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Amistar 250 SC,2026-03-23 19:00:29,5.89,1,2026-03-12,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0263,REP_0263,1.0,0.0,0.0,1.0,2025-12-29,2025-12-29,0.0,0.0,0.0,0.0,66,31,15,20,2026-03-15,33.666666666666664,2.0,3.0,3.0,0.0,1.0,healthy
GRW_05761,Madhya Pradesh,Ujjain,Ujjain_T040,Hindi,smartphone,57,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.07,1,2025-12-21,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0120,REP_0120,1.0,0.0,0.0,1.0,2025-12-20,2025-12-20,0.0,0.0,0.0,0.0,57,23,16,18,2026-03-15,87.5,2.0,2.0,2.0,0.0,1.0,healthy
GRW_05762,Rajasthan,Bharatpur,Bharatpur_T145,Hindi,smartphone,45,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",1,Kavach 75 WP,2026-01-28 12:19:24,1.71,1,2026-01-18,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0433,REP_0433,1.0,1.0,1.0,1.0,2025-12-29,2025-12-29,1.0,1.0,1.0,1.0,67,29,13,25,2026-03-15,51.5,31.0,2.0,2.0,0.0,1.0,healthy
GRW_05763,Gujarat,Rajkot,Rajkot_T081,Gujarati,smartphone,37,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.81,1,2026-01-16,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0321,REP_0321,1.0,0.0,0.0,1.0,2025-11-08,2025-11-08,0.0,0.0,0.0,0.0,69,29,18,22,2026-03-15,59.0,19.0,3.0,3.0,0.0,1.0,healthy
GRW_05764,West Bengal,Bardhaman,Bardhaman_T031,Bengali,smartphone,24,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,0.97,0,,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0113,REP_0113,1.0,0.0,0.0,1.0,2026-02-28,2026-02-28,0.0,0.0,0.0,0.0,69,36,15,18,2026-03-15,45.0,24.0,2.0,2.0,0.0,1.0,healthy
GRW_05765,Punjab,Patiala,Patiala_T117,Punjabi,smartphone,35,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,0.77,1,2026-01-23,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0421,REP_0421,1.0,0.0,0.0,1.0,2026-01-21,2026-01-21,0.0,0.0,0.0,0.0,93,40,30,23,2026-03-27,66.0,28.0,4.0,4.0,0.0,1.0,healthy
GRW_05766,Maharashtra,Akola,Akola_T071,Marathi,keypad,45,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""safflower"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-02-20"", ""end"": ""2026-03-25""}, ""stages"": []}",0,,,0.75,1,2025-10-11,safflower,2025-10-15,2026-02-20,,,Score 250 EC,TER_0213,REP_0213,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,62,24,18,20,2026-03-08,77.0,64.0,2.0,2.0,0.0,1.0,healthy
GRW_05767,Punjab,Ludhiana,Ludhiana_T066,Punjabi,smartphone,48,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,1.83,1,2026-02-23,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0249,REP_0249,1.0,0.0,0.0,1.0,2026-01-29,2026-01-29,0.0,0.0,0.0,0.0,78,40,19,19,2026-03-17,69.0,53.0,4.0,4.0,0.0,1.0,healthy
