grower_id,state,district,tehsil,territory_id,rep_id,crop,relevant_product,language,device_type,current_crop_stage,stock_status,reference_date,gender,age_bucket,farm_size_bucket,days_to_tillering,days_to_flowering,days_to_harvest,days_since_sowing,in_critical_window,wa_open_rate,wa_click_rate,wa_messages_sent,engagement_score,has_any_engagement,days_since_last_message,product_scan_flag,offline_attended_flag,device_score,grower_farm_size,grower_age,can_receive_whatsapp,can_receive_sms,needs_ivr_or_rep,stock_urgency_score,stock_available,pct_retailers_stocked,rep_coverage_score,rep_campaign_ratio,lang_Bengali,lang_Gujarati,lang_Hindi,lang_Kannada,lang_Marathi,lang_Punjabi,farm_size_bucket,farm_small,farm_medium,farm_large,farm_very_large,wa_ever_opened,wa_ever_clicked
GRW_05555,Gujarat,Mehsana,Mehsana_T032,TER_0130,REP_0130,mustard,Score 250 EC,Gujarati,smartphone,unknown,watch,2026-01-18,female,mid,small,0.0,2.0,28.0,95.0,1,0.0,0.0,1.0,0.0,0,73.0,0,0,2,1.64,42,1,1,0,0.6,1,0.5,0.5,0.35384615384615387,False,True,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05556,Uttar Pradesh,Lucknow,Lucknow_T134,TER_0402,REP_0402,unknown,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-10-06,male,elder,small,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,177.0,0,1,2,1.57,68,1,1,0,1.0,1,1.0,0.34615384615384615,0.2,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05557,Rajasthan,Bharatpur,Bharatpur_T077,TER_0202,REP_0202,barley,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-10-13,male,young,small,0.0,0.0,148.0,-19.0,0,0.0,0.0,1.0,0.0,0,170.0,0,0,2,1.5,32,1,1,0,1.0,1,1.0,0.4,0.23076923076923078,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05558,Haryana,Hisar,Hisar_T007,TER_0002,REP_0002,barley,Tilt 250 EC,Hindi,smartphone,unknown,out_of_stock,2026-01-30,male,elder,small,0.0,0.0,39.0,90.0,0,0.0,0.0,1.0,0.0,1,61.0,0,1,2,1.03,66,1,1,0,0.0,0,0.0,0.6153846153846154,0.3125,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05559,Maharashtra,Akola,Akola_T018,TER_0048,REP_0048,wheat,Tilt 250 EC,Marathi,smartphone,flowering_approaching,healthy,2026-02-02,female,senior,small,-18.0,18.0,46.0,93.0,0,0.0,0.0,1.0,0.0,0,58.0,0,0,2,1.47,53,1,1,0,1.0,1,1.0,0.43846153846153846,0.3333333333333333,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_05560,Maharashtra,Amravati,Amravati_T046,TER_0149,REP_0149,wheat,Tilt 250 EC,Marathi,smartphone,early_vegetative,healthy,2025-12-18,male,senior,small,28.0,64.0,92.0,47.0,0,0.0,0.0,1.0,0.0,1,104.0,1,1,2,0.47,65,1,1,0,1.0,1,1.0,0.46153846153846156,0.35,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_05561,Haryana,Hisar,Hisar_T041,TER_0134,REP_0134,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2026-01-21,male,elder,small,0.0,-1.0,25.0,98.0,0,0.0,0.0,1.0,0.0,0,70.0,0,0,2,0.97,71,1,1,0,1.0,1,1.0,0.5076923076923077,0.42424242424242425,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05562,Punjab,Ludhiana,Ludhiana_T072,TER_0282,REP_0282,wheat,Tilt 250 EC,Punjabi,smartphone,early_vegetative,healthy,2025-11-25,female,mid,small,51.0,87.0,115.0,24.0,0,0.0,0.0,1.0,0.0,0,127.0,0,0,2,1.13,38,1,1,0,1.0,1,1.0,0.4153846153846154,0.3333333333333333,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_05563,West Bengal,Bardhaman,Bardhaman_T109,TER_0344,REP_0344,mustard,Score 250 EC,Bengali,smartphone,unknown,healthy,2026-01-10,male,mid,small,0.0,10.0,36.0,87.0,1,0.0,0.0,1.0,0.0,1,81.0,0,1,2,1.64,49,1,1,0,1.0,1,1.0,0.3076923076923077,0.375,True,False,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05564,Madhya Pradesh,Sehore,Sehore_T127,TER_0440,REP_0440,mustard,Score 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,male,senior,small,0.0,-40.0,-14.0,137.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,1.92,52,0,1,1,1.0,1,1.0,0.47692307692307695,0.3387096774193548,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05565,Rajasthan,Bikaner,Bikaner_T090,TER_0305,REP_0305,barley,Tilt 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,female,elder,small,0.0,0.0,9.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.5,68,0,1,1,1.0,1,1.0,0.6846153846153846,0.3146067415730337,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05566,Haryana,Sirsa,Sirsa_T002,TER_0016,REP_0016,wheat,Tilt 250 EC,Hindi,smartphone,flowering_approaching,healthy,2026-02-06,male,young,small,-22.0,14.0,42.0,97.0,1,1.0,0.0,1.0,0.4,1,54.0,0,1,2,1.57,33,1,1,0,1.0,1,1.0,0.7,0.32967032967032966,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_05567,West Bengal,Bardhaman,Bardhaman_T001,TER_0014,REP_0014,lentil,Tilt 250 EC,Bengali,smartphone,unknown,out_of_stock,2025-11-26,male,mid,small,0.0,0.0,109.0,32.0,0,0.0,0.0,1.0,0.0,1,126.0,0,1,2,1.2,37,1,1,0,0.0,0,0.0,0.3230769230769231,0.38095238095238093,True,False,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05568,Punjab,Patiala,Patiala_T018,TER_0091,REP_0091,wheat,Tilt 250 EC,Punjabi,keypad,post_flowering,out_of_stock,2026-03-01,male,young,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.03,33,0,1,1,0.0,0,0.0,0.4230769230769231,0.2909090909090909,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_05569,Madhya Pradesh,Indore,Indore_T017,TER_0056,REP_0056,mustard,Score 250 EC,Hindi,keypad,unknown,out_of_stock,2026-03-01,male,senior,small,0.0,-40.0,-14.0,137.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,1.04,58,0,1,1,0.0,0,0.0,0.3769230769230769,0.32653061224489793,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05570,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T019,TER_0042,REP_0042,wheat,Tilt 250 EC,Hindi,smartphone,tillering_soon,healthy,2026-01-15,male,mid,small,0.0,36.0,64.0,75.0,0,1.0,0.0,1.0,0.4,1,76.0,0,0,2,1.27,50,1,1,0,1.0,1,1.0,0.34615384615384615,0.26666666666666666,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_05571,Uttar Pradesh,Meerut,Meerut_T043,TER_0162,REP_0162,potato,Kavach 75 WP,Hindi,smartphone,unknown,healthy,2026-01-16,male,senior,small,0.0,0.0,4.0,93.0,0,0.0,0.0,1.0,0.0,0,75.0,0,0,2,0.97,60,1,1,0,1.0,1,1.0,0.6076923076923076,0.24050632911392406,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05572,Madhya Pradesh,Indore,Indore_T026,TER_0089,REP_0089,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,out_of_stock,2025-10-07,male,elder,medium,100.0,136.0,164.0,-25.0,0,0.0,0.0,1.0,0.0,1,176.0,0,1,2,2.73,68,1,1,0,0.0,0,0.0,0.8384615384615385,0.30275229357798167,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05573,Gujarat,Mehsana,Mehsana_T021,TER_0097,REP_0097,cumin,Amistar 250 SC,Gujarati,smartphone,unknown,healthy,2025-10-08,female,mid,small,0.0,0.0,140.0,-24.0,0,0.0,0.0,1.0,0.0,1,175.0,0,1,2,0.96,45,1,1,0,1.0,1,1.0,0.4230769230769231,0.2727272727272727,False,True,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05574,Bihar,Muzaffarpur,Muzaffarpur_T083,TER_0292,REP_0292,unknown,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2026-01-12,male,elder,small,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,79.0,0,1,2,1.64,68,1,1,0,1.0,1,1.0,0.23076923076923078,0.16666666666666666,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05575,West Bengal,Nadia,Nadia_T016,TER_0059,REP_0059,wheat,Tilt 250 EC,Bengali,smartphone,early_vegetative,healthy,2025-10-12,male,mid,small,95.0,131.0,159.0,-20.0,0,0.0,0.0,1.0,0.0,1,171.0,0,1,2,0.91,36,1,1,0,1.0,1,1.0,0.5230769230769231,0.36764705882352944,True,False,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05576,Uttar Pradesh,Meerut,Meerut_T028,TER_0129,REP_0129,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2026-01-26,male,senior,medium,0.0,-6.0,20.0,103.0,0,1.0,0.0,1.0,0.4,1,65.0,0,1,2,3.1,54,1,1,0,1.0,1,1.0,0.4307692307692308,0.30357142857142855,False,False,True,False,False,False,medium,False,True,False,False,1.0,0.0
GRW_05577,Uttar Pradesh,Lucknow,Lucknow_T150,TER_0468,REP_0468,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-26,male,young,medium,81.0,117.0,145.0,-6.0,0,0.0,0.0,1.0,0.0,1,157.0,0,1,2,2.17,24,1,1,0,1.0,1,1.0,0.6384615384615384,0.3373493975903614,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05578,Rajasthan,Jaipur,Jaipur_T133,TER_0482,REP_0482,mustard,Score 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,female,young,medium,0.0,-40.0,-14.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,2.81,33,0,1,1,1.0,1,1.0,0.4230769230769231,0.32727272727272727,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05579,Bihar,Muzaffarpur,Muzaffarpur_T083,TER_0292,REP_0292,unknown,Tilt 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,male,young,medium,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,3.38,34,0,1,1,1.0,1,1.0,0.23076923076923078,0.16666666666666666,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05580,Karnataka,Vijayapura,Vijayapura_T064,TER_0260,REP_0260,safflower,Score 250 EC,Kannada,smartphone,unknown,out_of_stock,2025-10-27,male,mid,medium,0.0,0.0,116.0,12.0,0,0.0,0.0,1.0,0.0,1,156.0,1,0,2,2.42,48,1,1,0,0.0,0,0.0,0.5153846153846153,0.3880597014925373,False,False,False,True,False,False,medium,False,True,False,False,0.0,0.0
GRW_05581,Karnataka,Vijayapura,Vijayapura_T094,TER_0326,REP_0326,wheat,Tilt 250 EC,Kannada,keypad,post_flowering,healthy,2026-03-01,female,young,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,0.63,35,0,1,1,1.0,1,1.0,0.6461538461538462,0.27380952380952384,False,False,False,True,False,False,small,True,False,False,False,0.0,0.0
GRW_05582,Madhya Pradesh,Ratlam,Ratlam_T146,TER_0469,REP_0469,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-07,male,young,medium,100.0,136.0,164.0,-25.0,0,0.0,0.0,1.0,0.0,1,176.0,0,1,2,3.86,33,1,1,0,1.0,1,1.0,0.6461538461538462,0.34523809523809523,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05583,Madhya Pradesh,Indore,Indore_T096,TER_0353,REP_0353,lentil,Tilt 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,male,young,small,0.0,0.0,14.0,127.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,1.62,27,0,1,1,1.0,1,1.0,0.34615384615384615,0.28888888888888886,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05584,Madhya Pradesh,Sehore,Sehore_T042,TER_0143,REP_0143,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-10-17,male,young,small,0.0,0.0,135.0,-3.0,0,0.0,0.0,1.0,0.0,1,166.0,1,1,2,1.64,28,1,1,0,1.0,1,1.0,0.4,0.4230769230769231,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05585,Uttar Pradesh,Agra,Agra_T075,TER_0211,REP_0211,mustard,Score 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,male,senior,small,0.0,-40.0,-14.0,137.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,0.91,51,0,1,1,1.0,1,1.0,0.34615384615384615,0.4,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05586,Madhya Pradesh,Sehore,Sehore_T029,TER_0077,REP_0077,lentil,Tilt 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,male,elder,small,0.0,0.0,14.0,127.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.58,67,0,1,1,1.0,1,1.0,0.6461538461538462,0.2261904761904762,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05587,Haryana,Karnal,Karnal_T115,TER_0390,REP_0390,barley,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2026-02-12,male,young,small,0.0,0.0,26.0,103.0,0,0.0,0.0,1.0,0.0,0,48.0,0,0,2,0.32,25,1,1,0,1.0,1,1.0,0.3923076923076923,0.4117647058823529,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05588,West Bengal,Nadia,Nadia_T113,TER_0422,REP_0422,wheat,Tilt 250 EC,Bengali,smartphone,early_vegetative,healthy,2025-12-04,female,senior,small,42.0,78.0,106.0,33.0,0,0.0,0.0,1.0,0.0,1,118.0,1,1,2,1.1,64,1,1,0,1.0,1,1.0,0.34615384615384615,0.35555555555555557,True,False,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05589,Madhya Pradesh,Sehore,Sehore_T113,TER_0407,REP_0407,lentil,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2026-01-01,male,young,medium,0.0,0.0,73.0,68.0,0,0.0,0.0,1.0,0.0,1,90.0,0,1,2,4.23,30,1,1,0,1.0,1,0.75,0.45384615384615384,0.4067796610169492,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05590,Uttar Pradesh,Varanasi,Varanasi_T041,TER_0102,REP_0102,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2026-02-07,male,mid,medium,0.0,0.0,22.0,110.0,0,0.0,0.0,1.0,0.0,1,53.0,0,1,2,2.32,42,1,1,0,1.0,1,1.0,0.6923076923076923,0.35555555555555557,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05591,Punjab,Bathinda,Bathinda_T001,TER_0022,REP_0022,mustard,Score 250 EC,Punjabi,smartphone,unknown,healthy,2025-12-29,male,mid,medium,0.0,22.0,48.0,75.0,0,1.0,0.0,1.0,0.4,1,93.0,1,0,2,4.32,48,1,1,0,1.0,1,1.0,0.38461538461538464,0.4,False,False,False,False,False,True,medium,False,True,False,False,1.0,0.0
GRW_05592,Punjab,Amritsar,Amritsar_T068,TER_0230,REP_0230,chickpea,Actara 25 WG,Punjabi,smartphone,unknown,healthy,2025-11-28,female,senior,small,0.0,0.0,93.0,39.0,0,0.0,0.0,1.0,0.0,1,124.0,0,1,2,1.64,65,1,1,0,1.0,1,1.0,0.8,0.33653846153846156,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_05593,Madhya Pradesh,Ratlam,Ratlam_T092,TER_0271,REP_0271,wheat,Tilt 250 EC,Hindi,unknown,post_flowering,healthy,2026-03-01,male,young,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,1.64,24,0,0,1,1.0,1,1.0,0.6461538461538462,0.35714285714285715,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05594,Gujarat,Ahmedabad,Ahmedabad_T025,TER_0078,REP_0078,mustard,Score 250 EC,Gujarati,keypad,unknown,healthy,2026-03-01,female,elder,medium,0.0,-40.0,-14.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,2.31,71,0,1,1,1.0,1,1.0,0.5769230769230769,0.3333333333333333,False,True,False,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05595,Haryana,Hisar,Hisar_T108,TER_0365,REP_0365,barley,Tilt 250 EC,Hindi,keypad,unknown,out_of_stock,2026-03-01,female,young,medium,0.0,0.0,9.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,4.6,32,0,1,1,0.0,0,0.0,0.6153846153846154,0.3625,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05596,Punjab,Bathinda,Bathinda_T015,TER_0055,REP_0055,chickpea,Actara 25 WG,Punjabi,smartphone,unknown,healthy,2025-10-20,male,elder,small,0.0,0.0,132.0,0.0,0,1.0,0.0,1.0,0.4,1,163.0,0,1,2,1.37,73,1,1,0,1.0,1,1.0,0.47692307692307695,0.3387096774193548,False,False,False,False,False,True,small,True,False,False,False,1.0,0.0
GRW_05597,Bihar,Patna,Patna_T122,TER_0364,REP_0364,lentil,Tilt 250 EC,Hindi,unknown,unknown,healthy,2026-03-01,male,young,small,0.0,0.0,14.0,127.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,0,1.64,30,0,0,1,1.0,1,1.0,0.5384615384615384,0.2857142857142857,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05598,Punjab,Bathinda,Bathinda_T112,TER_0319,REP_0319,chickpea,Actara 25 WG,Punjabi,smartphone,unknown,healthy,2025-12-22,male,mid,small,0.0,0.0,69.0,63.0,0,1.0,0.0,1.0,0.4,1,100.0,0,0,2,0.74,50,1,1,0,1.0,1,1.0,0.2692307692307692,0.4857142857142857,False,False,False,False,False,True,small,True,False,False,False,1.0,0.0
GRW_05599,Uttar Pradesh,Meerut,Meerut_T043,TER_0162,REP_0162,potato,Kavach 75 WP,Hindi,smartphone,unknown,healthy,2026-02-27,female,senior,small,0.0,0.0,-38.0,135.0,0,0.0,0.0,1.0,0.0,0,33.0,0,0,2,0.77,55,1,1,0,1.0,1,1.0,0.6076923076923076,0.24050632911392406,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05600,Uttar Pradesh,Lucknow,Lucknow_T106,TER_0303,REP_0303,potato,Kavach 75 WP,Hindi,smartphone,unknown,healthy,2025-10-27,male,elder,small,0.0,0.0,85.0,12.0,0,0.0,0.0,1.0,0.0,1,156.0,0,1,2,1.64,72,1,1,0,1.0,1,1.0,0.3923076923076923,0.4117647058823529,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05601,Karnataka,Vijayapura,Vijayapura_T071,TER_0260,REP_0260,wheat,Tilt 250 EC,Kannada,smartphone,early_vegetative,healthy,2025-11-02,male,mid,medium,74.0,110.0,138.0,1.0,0,0.0,0.0,1.0,0.0,1,150.0,1,1,2,2.04,41,1,1,0,1.0,1,1.0,0.5153846153846153,0.3880597014925373,False,False,False,True,False,False,medium,False,True,False,False,0.0,0.0
GRW_05602,Uttar Pradesh,Meerut,Meerut_T121,TER_0426,REP_0426,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-01,male,senior,small,75.0,111.0,139.0,0.0,0,0.0,0.0,1.0,0.0,0,151.0,0,0,2,1.64,60,1,1,0,1.0,1,1.0,0.5384615384615384,0.37142857142857144,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05603,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T061,TER_0174,REP_0174,chickpea,Actara 25 WG,Hindi,unknown,unknown,healthy,2026-03-01,male,elder,small,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,0,1.64,72,0,0,1,1.0,1,1.0,0.4153846153846154,0.3333333333333333,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05604,Uttar Pradesh,Varanasi,Varanasi_T083,TER_0234,REP_0234,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-17,male,mid,small,59.0,95.0,123.0,16.0,0,0.0,0.0,1.0,0.0,1,135.0,0,1,2,1.0,44,1,1,0,1.0,1,1.0,0.4461538461538462,0.20689655172413793,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05605,Punjab,Ludhiana,Ludhiana_T067,TER_0249,REP_0249,wheat,Tilt 250 EC,Punjabi,keypad,post_flowering,healthy,2026-03-01,male,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,0.84,50,0,1,1,1.0,1,1.0,0.6,0.24358974358974358,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_05606,Madhya Pradesh,Ujjain,Ujjain_T018,TER_0054,REP_0054,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-12,male,senior,small,64.0,100.0,128.0,11.0,0,0.0,0.0,1.0,0.0,1,140.0,0,1,2,0.9,63,1,1,0,1.0,1,1.0,0.5538461538461539,0.4305555555555556,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05607,Rajasthan,Jaipur,Jaipur_T098,TER_0350,REP_0350,unknown,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-10-27,male,elder,small,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.4,1,156.0,0,0,2,1.04,74,1,1,0,1.0,1,1.0,0.5384615384615384,0.2857142857142857,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_05608,Maharashtra,Akola,Akola_T113,TER_0378,REP_0378,wheat,Tilt 250 EC,Marathi,smartphone,early_vegetative,out_of_stock,2025-11-01,male,mid,small,75.0,111.0,139.0,0.0,0,0.0,0.0,1.0,0.0,1,151.0,0,1,2,1.24,44,1,1,0,0.0,0,0.0,0.5153846153846153,0.34328358208955223,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_05609,Uttar Pradesh,Agra,Agra_T110,TER_0343,REP_0343,potato,Kavach 75 WP,Hindi,smartphone,unknown,healthy,2025-11-25,female,mid,small,0.0,0.0,56.0,41.0,0,0.0,0.0,1.0,0.0,1,127.0,1,0,2,1.29,37,1,1,0,1.0,1,1.0,0.5615384615384615,0.3150684931506849,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05610,Uttar Pradesh,Agra,Agra_T081,TER_0244,REP_0244,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-11-16,male,elder,small,0.0,0.0,105.0,27.0,0,0.0,0.0,1.0,0.0,0,136.0,0,0,2,1.64,72,1,1,0,1.0,1,1.0,0.4230769230769231,0.32727272727272727,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05611,West Bengal,Nadia,Nadia_T061,TER_0224,REP_0224,lentil,Tilt 250 EC,Bengali,smartphone,unknown,healthy,2025-12-26,male,mid,small,0.0,0.0,79.0,62.0,0,0.0,0.0,1.0,0.0,0,96.0,0,0,2,1.27,41,1,1,0,1.0,1,1.0,0.6153846153846154,0.3125,True,False,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05612,Rajasthan,Jaipur,Jaipur_T041,TER_0152,REP_0152,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-22,female,senior,small,54.0,90.0,118.0,21.0,0,1.0,0.0,1.0,0.4,1,130.0,1,1,2,1.51,62,1,1,0,1.0,1,1.0,0.24615384615384617,0.40625,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_05613,Rajasthan,Bharatpur,Bharatpur_T040,TER_0103,REP_0103,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-12-10,male,young,small,0.0,41.0,67.0,56.0,0,0.0,0.0,1.0,0.0,0,112.0,0,0,2,1.43,32,1,1,0,1.0,1,1.0,0.2076923076923077,0.37037037037037035,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05614,Bihar,Muzaffarpur,Muzaffarpur_T037,TER_0127,REP_0127,wheat,Tilt 250 EC,Hindi,smartphone,tillering_soon,healthy,2026-01-14,female,senior,small,1.0,37.0,65.0,74.0,0,0.0,0.0,1.0,0.0,1,77.0,0,1,2,1.43,61,1,1,0,1.0,1,1.0,0.4153846153846154,0.2962962962962963,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05615,Haryana,Sirsa,Sirsa_T123,TER_0412,REP_0412,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-10-15,male,senior,small,0.0,0.0,137.0,-5.0,0,0.0,0.0,1.0,0.0,1,168.0,0,1,2,0.54,55,1,1,0,1.0,1,1.0,0.5692307692307692,0.28378378378378377,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05616,Madhya Pradesh,Ratlam,Ratlam_T058,TER_0205,REP_0205,lentil,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2026-02-15,male,mid,medium,0.0,0.0,28.0,113.0,0,1.0,0.0,1.0,0.4,1,45.0,0,0,2,2.67,41,1,1,0,1.0,1,1.0,0.7538461538461538,0.32653061224489793,False,False,True,False,False,False,medium,False,True,False,False,1.0,0.0
GRW_05617,Uttar Pradesh,Lucknow,Lucknow_T150,TER_0468,REP_0468,mustard,Score 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,male,senior,medium,0.0,-40.0,-14.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,4.45,61,0,1,1,1.0,1,1.0,0.6384615384615384,0.3373493975903614,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05618,Rajasthan,Bikaner,Bikaner_T133,TER_0404,REP_0404,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-04,male,elder,medium,72.0,108.0,136.0,3.0,0,0.0,0.0,1.0,0.0,0,148.0,0,0,2,2.47,73,1,1,0,1.0,1,1.0,0.33076923076923076,0.32558139534883723,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_05619,Madhya Pradesh,Indore,Indore_T021,TER_0089,REP_0089,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,out_of_stock,2026-03-01,male,elder,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,0.97,68,0,1,1,0.0,0,0.0,0.8384615384615385,0.30275229357798167,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_05620,Haryana,Hisar,Hisar_T107,TER_0365,REP_0365,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,out_of_stock,2025-11-12,male,senior,small,64.0,100.0,128.0,11.0,0,1.0,0.0,1.0,0.4,1,140.0,0,1,2,1.17,59,1,1,0,0.0,0,0.0,0.6153846153846154,0.3625,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
