message_id,grower_id,send_date,crop,relevant_product,state,district,territory_id,prior_open_rate,prior_click_rate,prior_msg_count,scan_before_send,attended_before_send,days_to_flowering,days_to_harvest,days_to_tillering,in_critical_window,device_score,grower_farm_size,grower_age,stock_urgency_score,rep_coverage_score,pct_retailers_stocked,rep_campaign_ratio,label_opened,label_clicked
WAM_RABI25_03880,GRW_05200,2025-11-18,wheat,Tilt 250 EC,Gujarat,Ahmedabad,TER_0144,0.0,0.0,0,0,0,94.0,122.0,58.0,0,2,1.86,26,1.0,0.4076923076923077,1.0,0.3584905660377358,0,0
WAM_RABI25_03881,GRW_05203,2025-10-06,lentil,Tilt 250 EC,Madhya Pradesh,Indore,TER_0452,0.0,0.0,0,0,0,0.0,160.0,0.0,0,2,5.88,63,1.0,0.4461538461538462,0.75,0.3448275862068966,1,0
WAM_RABI25_03882,GRW_05204,2026-01-05,potato,Kavach 75 WP,West Bengal,Nadia,TER_0290,0.0,0.0,0,0,0,0.0,15.0,0.0,0,2,0.74,52,1.0,0.6153846153846154,1.0,0.45,0,0
WAM_RABI25_03883,GRW_05206,2025-11-11,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0381,0.0,0.0,0,0,0,101.0,129.0,65.0,0,2,2.06,46,0.0,0.45384615384615384,0.0,0.3220338983050847,0,0
WAM_RABI25_03884,GRW_05207,2025-11-04,wheat,Tilt 250 EC,Maharashtra,Jalgaon,TER_0434,0.0,0.0,0,0,0,108.0,136.0,72.0,0,2,3.96,36,1.0,0.06153846153846154,1.0,0.5,0,0
WAM_RABI25_03885,GRW_05208,2026-01-17,wheat,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0336,0.0,0.0,0,0,0,34.0,62.0,-2.0,0,2,1.64,61,1.0,0.36153846153846153,1.0,0.46808510638297873,0,0
WAM_RABI25_03886,GRW_05210,2025-12-11,lentil,Tilt 250 EC,Bihar,Muzaffarpur,TER_0292,0.0,0.0,0,0,0,0.0,94.0,0.0,0,2,1.52,67,1.0,0.23076923076923078,1.0,0.16666666666666666,0,0
WAM_RABI25_03887,GRW_05211,2025-12-11,lentil,Tilt 250 EC,Bihar,Muzaffarpur,TER_0061,0.0,0.0,0,0,0,0.0,94.0,0.0,0,2,3.94,26,1.0,0.45384615384615384,1.0,0.4576271186440678,0,0
WAM_RABI25_03888,GRW_05212,2025-11-02,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0437,0.0,0.0,0,0,0,110.0,138.0,74.0,0,2,2.47,43,0.6,0.34615384615384615,0.6666666666666666,0.4888888888888889,0,0
WAM_RABI25_03889,GRW_05213,2025-10-06,chickpea,Actara 25 WG,Madhya Pradesh,Indore,TER_0452,0.0,0.0,0,0,0,0.0,146.0,0.0,0,2,1.4,35,1.0,0.4461538461538462,1.0,0.3448275862068966,0,0
WAM_RABI25_03890,GRW_05214,2026-02-08,wheat,Tilt 250 EC,Madhya Pradesh,Indore,TER_0320,0.0,0.0,0,0,0,12.0,40.0,-24.0,1,2,2.39,60,1.0,0.33076923076923076,0.75,0.32558139534883723,0,0
WAM_RABI25_03891,GRW_05215,2026-02-23,wheat,Tilt 250 EC,Madhya Pradesh,Ratlam,TER_0172,0.0,0.0,0,0,0,-3.0,25.0,-39.0,0,2,1.76,48,1.0,0.34615384615384615,1.0,0.3333333333333333,1,0
WAM_RABI25_03892,GRW_05216,2025-10-12,wheat,Tilt 250 EC,Maharashtra,Jalgaon,TER_0368,0.0,0.0,0,0,0,131.0,159.0,95.0,0,2,2.56,60,1.0,0.35384615384615387,1.0,0.34782608695652173,0,0
WAM_RABI25_03893,GRW_05217,2026-03-31,wheat,Tilt 250 EC,Haryana,Sirsa,TER_0280,0.0,0.0,0,0,0,-39.0,-11.0,-75.0,0,2,2.28,65,0.6,0.4461538461538462,0.6666666666666666,0.2413793103448276,0,0
WAM_RABI25_03894,GRW_05218,2025-10-15,chickpea,Actara 25 WG,Uttar Pradesh,Meerut,TER_0228,0.0,0.0,0,0,0,0.0,137.0,0.0,0,2,1.7,29,1.0,0.38461538461538464,1.0,0.28,0,0
WAM_RABI25_03895,GRW_05219,2026-03-23,wheat,Tilt 250 EC,Madhya Pradesh,Ratlam,TER_0073,0.0,0.0,0,0,0,-31.0,-3.0,-67.0,0,2,2.73,72,0.6,0.6076923076923076,0.6666666666666666,0.31645569620253167,1,0
WAM_RABI25_03896,GRW_05221,2025-11-26,lentil,Tilt 250 EC,Bihar,Patna,TER_0166,0.0,0.0,0,0,0,0.0,109.0,0.0,0,2,2.11,38,1.0,0.2923076923076923,1.0,0.23684210526315788,0,0
WAM_RABI25_03897,GRW_05222,2025-11-05,wheat,Tilt 250 EC,Haryana,Hisar,TER_0365,0.0,0.0,0,0,0,107.0,135.0,71.0,0,2,2.28,50,0.0,0.6153846153846154,0.0,0.3625,0,0
WAM_RABI25_03898,GRW_05224,2025-10-09,wheat,Tilt 250 EC,Maharashtra,Jalgaon,TER_0368,0.0,0.0,0,0,0,134.0,162.0,98.0,0,2,1.64,51,1.0,0.35384615384615387,1.0,0.34782608695652173,0,0
WAM_RABI25_03899,GRW_05226,2025-12-11,mustard,Score 250 EC,Uttar Pradesh,Meerut,TER_0129,0.0,0.0,0,0,0,40.0,66.0,0.0,0,2,2.31,29,1.0,0.4307692307692308,1.0,0.30357142857142855,0,0
WAM_RABI25_03900,GRW_05232,2026-01-01,chickpea,Actara 25 WG,Uttar Pradesh,Varanasi,TER_0432,0.0,0.0,0,0,0,0.0,59.0,0.0,0,2,1.17,42,1.0,0.27692307692307694,1.0,0.3055555555555556,0,0
WAM_RABI25_03901,GRW_05233,2025-11-07,wheat,Tilt 250 EC,Rajasthan,Bharatpur,TER_0169,0.0,0.0,0,0,0,105.0,133.0,69.0,0,2,2.42,41,1.0,0.4153846153846154,1.0,0.2962962962962963,0,0
WAM_RABI25_03902,GRW_05234,2026-03-03,unknown,Tilt 250 EC,Rajasthan,Bharatpur,TER_0103,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.64,61,1.0,0.2076923076923077,1.0,0.37037037037037035,0,0
WAM_RABI25_03903,GRW_05235,2025-10-12,mustard,Score 250 EC,Uttar Pradesh,Agra,TER_0013,0.0,0.0,0,0,0,100.0,126.0,0.0,0,2,2.87,24,1.0,0.5307692307692308,0.8,0.463768115942029,0,0
WAM_RABI25_03904,GRW_05236,2025-11-05,chickpea,Actara 25 WG,Punjab,Amritsar,TER_0461,0.0,0.0,0,0,0,0.0,116.0,0.0,0,2,0.84,48,1.0,0.7230769230769231,1.0,0.35106382978723405,1,0
WAM_RABI25_03905,GRW_05237,2025-12-02,potato,Kavach 75 WP,Punjab,Amritsar,TER_0032,0.0,0.0,0,0,0,0.0,49.0,0.0,0,2,1.61,64,1.0,0.7230769230769231,1.0,0.2978723404255319,0,0
WAM_RABI25_03906,GRW_05238,2025-11-24,safflower,Score 250 EC,Karnataka,Kalaburagi,TER_0184,0.0,0.0,0,0,0,0.0,88.0,0.0,0,2,0.85,32,0.0,0.4076923076923077,0.0,0.32075471698113206,0,0
WAM_RABI25_03907,GRW_05239,2025-10-14,safflower,Score 250 EC,Karnataka,Vijayapura,TER_0128,0.0,0.0,0,0,0,0.0,129.0,0.0,0,2,1.07,52,1.0,0.4307692307692308,1.0,0.42857142857142855,0,0
WAM_RABI25_03908,GRW_05240,2025-10-06,unknown,Tilt 250 EC,Punjab,Amritsar,TER_0461,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.98,61,1.0,0.7230769230769231,1.0,0.35106382978723405,0,0
WAM_RABI25_03909,GRW_05241,2025-10-30,wheat,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0459,0.0,0.0,0,0,0,113.0,141.0,77.0,0,2,2.11,42,1.0,0.4076923076923077,1.0,0.24528301886792453,0,0
WAM_RABI25_03910,GRW_05242,2026-02-09,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0083,0.0,0.0,0,0,0,11.0,39.0,-25.0,1,2,3.29,42,1.0,0.3,1.0,0.3076923076923077,1,0
WAM_RABI25_03911,GRW_05243,2025-10-07,wheat,Tilt 250 EC,Gujarat,Ahmedabad,TER_0177,0.0,0.0,0,0,0,136.0,164.0,100.0,0,2,3.04,55,1.0,0.3769230769230769,1.0,0.3877551020408163,1,0
WAM_RABI25_03912,GRW_05244,2025-11-26,wheat,Tilt 250 EC,Madhya Pradesh,Ratlam,TER_0370,0.0,0.0,0,0,0,86.0,114.0,50.0,0,2,3.27,72,1.0,0.35384615384615387,1.0,0.41304347826086957,0,0
WAM_RABI25_03913,GRW_05245,2026-01-12,safflower,Score 250 EC,Maharashtra,Jalgaon,TER_0269,0.0,0.0,0,0,0,0.0,39.0,0.0,0,2,1.64,65,1.0,0.46923076923076923,1.0,0.32786885245901637,0,0
WAM_RABI25_03914,GRW_05246,2025-10-21,barley,Tilt 250 EC,Haryana,Karnal,TER_0390,0.0,0.0,0,0,0,0.0,140.0,0.0,0,2,1.08,38,1.0,0.3923076923076923,1.0,0.4117647058823529,0,0
WAM_RABI25_03915,GRW_05247,2025-10-16,wheat,Tilt 250 EC,Punjab,Patiala,TER_0388,0.0,0.0,0,0,0,127.0,155.0,91.0,0,2,1.64,64,1.0,0.6307692307692307,1.0,0.2804878048780488,0,0
WAM_RABI25_03916,GRW_05249,2025-12-11,safflower,Score 250 EC,Maharashtra,Akola,TER_0114,0.0,0.0,0,0,0,0.0,71.0,0.0,0,2,1.64,45,1.0,0.3076923076923077,1.0,0.275,0,0
WAM_RABI25_03917,GRW_05250,2026-01-30,unknown,Tilt 250 EC,Rajasthan,Sikar,TER_0472,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.35,70,0.6,0.7692307692307693,0.5,0.29,0,0
WAM_RABI25_03918,GRW_05252,2025-11-15,chickpea,Actara 25 WG,Haryana,Sirsa,TER_0412,0.0,0.0,0,0,0,0.0,106.0,0.0,0,2,1.29,63,1.0,0.5692307692307692,1.0,0.28378378378378377,0,0
WAM_RABI25_03919,GRW_05253,2025-12-23,mustard,Score 250 EC,Punjab,Bathinda,TER_0319,0.0,0.0,0,0,0,28.0,54.0,0.0,0,2,1.32,52,1.0,0.2692307692307692,1.0,0.4857142857142857,0,0
WAM_RABI25_03920,GRW_05254,2025-10-31,wheat,Tilt 250 EC,Rajasthan,Jaipur,TER_0350,0.0,0.0,0,0,0,112.0,140.0,76.0,0,2,0.69,42,1.0,0.5384615384615384,1.0,0.2857142857142857,0,0
WAM_RABI25_03921,GRW_05255,2026-02-02,wheat,Tilt 250 EC,West Bengal,Bardhaman,TER_0410,0.0,0.0,0,0,0,18.0,46.0,-18.0,0,2,1.65,53,1.0,0.33076923076923076,1.0,0.5348837209302325,1,0
WAM_RABI25_03922,GRW_05256,2025-12-10,wheat,Tilt 250 EC,Gujarat,Mehsana,TER_0229,0.0,0.0,0,0,0,72.0,100.0,36.0,0,2,2.46,50,1.0,0.5846153846153846,1.0,0.47368421052631576,0,0
WAM_RABI25_03923,GRW_05259,2025-10-23,wheat,Tilt 250 EC,Karnataka,Kalaburagi,TER_0250,0.0,0.0,0,0,0,120.0,148.0,84.0,0,2,1.45,42,1.0,0.5307692307692308,1.0,0.391304347826087,0,0
WAM_RABI25_03924,GRW_05260,2026-03-12,wheat,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0063,0.0,0.0,0,0,0,-20.0,8.0,-56.0,0,2,1.78,71,1.0,0.46923076923076923,1.0,0.3114754098360656,0,0
WAM_RABI25_03925,GRW_05261,2025-10-16,wheat,Tilt 250 EC,Madhya Pradesh,Ratlam,TER_0040,0.0,0.0,0,0,0,127.0,155.0,91.0,0,2,1.54,42,1.0,0.35384615384615387,1.0,0.2826086956521739,0,0
WAM_RABI25_03926,GRW_05262,2026-03-07,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0286,0.0,0.0,0,0,0,-15.0,13.0,-51.0,0,2,0.87,38,1.0,0.6538461538461539,1.0,0.32941176470588235,1,0
WAM_RABI25_03927,GRW_05263,2025-11-16,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0352,0.0,0.0,0,0,0,96.0,124.0,60.0,0,2,1.61,24,0.6,0.7230769230769231,0.5,0.35106382978723405,0,0
WAM_RABI25_03928,GRW_05264,2025-12-13,chickpea,Actara 25 WG,Bihar,Patna,TER_0232,0.0,0.0,0,0,0,0.0,78.0,0.0,0,2,1.23,39,0.0,0.3923076923076923,0.0,0.3137254901960784,0,0
WAM_RABI25_03929,GRW_05265,2025-12-03,wheat,Tilt 250 EC,Madhya Pradesh,Indore,TER_0155,0.0,0.0,0,0,0,79.0,107.0,43.0,0,2,0.63,64,1.0,0.4230769230769231,1.0,0.2909090909090909,0,0
WAM_RABI25_03930,GRW_05266,2025-11-16,chickpea,Actara 25 WG,Uttar Pradesh,Lucknow,TER_0204,0.0,0.0,0,0,0,0.0,105.0,0.0,0,2,3.39,31,0.0,0.46923076923076923,0.0,0.3770491803278688,0,0
WAM_RABI25_03931,GRW_05267,2025-10-30,wheat,Tilt 250 EC,Rajasthan,Jaipur,TER_0383,0.0,0.0,0,0,0,113.0,141.0,77.0,0,2,4.47,35,1.0,0.3384615384615385,1.0,0.2727272727272727,1,0
WAM_RABI25_03932,GRW_05268,2026-02-25,wheat,Tilt 250 EC,Karnataka,Kalaburagi,TER_0151,0.0,0.0,0,0,0,-5.0,23.0,-41.0,0,2,7.89,33,1.0,0.23076923076923078,1.0,0.23333333333333334,0,0
WAM_RABI25_03933,GRW_05269,2025-11-13,lentil,Tilt 250 EC,Bihar,Patna,TER_0331,0.0,0.0,0,0,0,0.0,122.0,0.0,0,2,2.3,24,1.0,0.6923076923076923,1.0,0.35555555555555557,0,0
WAM_RABI25_03934,GRW_05270,2025-12-11,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0282,0.0,0.0,0,0,0,71.0,99.0,35.0,0,2,0.79,46,1.0,0.4153846153846154,1.0,0.3333333333333333,0,0
WAM_RABI25_03935,GRW_05271,2025-11-01,maize,Actara 25 WG,Bihar,Muzaffarpur,TER_0457,0.0,0.0,0,0,0,0.0,111.0,0.0,0,2,0.85,51,1.0,0.27692307692307694,1.0,0.3611111111111111,0,0
WAM_RABI25_03936,GRW_05272,2025-10-10,wheat,Tilt 250 EC,Bihar,Patna,TER_0133,0.0,0.0,0,0,0,133.0,161.0,97.0,0,2,0.96,62,0.0,0.16153846153846155,0.0,0.2857142857142857,0,0
WAM_RABI25_03937,GRW_05273,2026-04-05,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0385,0.0,0.0,0,0,0,-44.0,-16.0,-80.0,0,2,2.35,65,1.0,0.26153846153846155,1.0,0.29411764705882354,0,0
WAM_RABI25_03938,GRW_05274,2025-11-29,wheat,Tilt 250 EC,Haryana,Sirsa,TER_0346,0.0,0.0,0,0,1,83.0,111.0,47.0,0,2,2.8,62,1.0,0.6923076923076923,1.0,0.32222222222222224,1,1
WAM_RABI25_03939,GRW_05275,2025-10-12,wheat,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0003,0.0,0.0,0,0,0,131.0,159.0,95.0,0,2,1.12,23,1.0,0.4,1.0,0.25,0,0
WAM_RABI25_03940,GRW_05276,2025-10-22,safflower,Score 250 EC,Maharashtra,Akola,TER_0477,0.0,0.0,0,0,0,0.0,121.0,0.0,0,2,2.14,41,1.0,0.6230769230769231,1.0,0.4567901234567901,0,0
WAM_RABI25_03941,GRW_05278,2025-12-01,mustard,Score 250 EC,Punjab,Bathinda,TER_0385,0.0,0.0,0,0,0,50.0,76.0,0.0,0,2,1.88,65,1.0,0.26153846153846155,1.0,0.29411764705882354,0,0
WAM_RABI25_03942,GRW_05279,2025-10-22,mustard,Score 250 EC,Punjab,Amritsar,TER_0065,0.0,0.0,0,0,0,90.0,116.0,0.0,0,2,0.96,58,1.0,0.38461538461538464,1.0,0.42,0,0
WAM_RABI25_03943,GRW_05280,2025-10-29,mustard,Score 250 EC,Madhya Pradesh,Indore,TER_0023,0.0,0.0,0,0,0,83.0,109.0,0.0,0,2,1.46,63,1.0,0.5307692307692308,1.0,0.36231884057971014,0,0
WAM_RABI25_03944,GRW_05281,2025-12-03,chickpea,Actara 25 WG,Uttar Pradesh,Kanpur Nagar,TER_0471,0.0,0.0,0,0,0,0.0,88.0,0.0,0,2,2.07,44,1.0,0.23846153846153847,1.0,0.25806451612903225,1,1
WAM_RABI25_03945,GRW_05283,2025-12-09,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0458,0.0,0.0,0,0,0,73.0,101.0,37.0,0,2,2.62,73,1.0,0.7153846153846154,1.0,0.25806451612903225,0,0
WAM_RABI25_03946,GRW_05284,2025-10-12,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0028,0.0,0.0,0,0,0,131.0,159.0,95.0,0,2,0.8,49,1.0,0.2,1.0,0.5384615384615384,1,0
WAM_RABI25_03947,GRW_05286,2025-12-07,wheat,Tilt 250 EC,Rajasthan,Sikar,TER_0373,0.0,0.0,0,0,0,75.0,103.0,39.0,0,2,1.65,33,1.0,0.2923076923076923,1.0,0.3157894736842105,0,0
WAM_RABI25_03948,GRW_05287,2025-11-02,barley,Tilt 250 EC,Rajasthan,Bharatpur,TER_0367,0.0,0.0,0,0,0,0.0,128.0,0.0,0,2,0.73,51,1.0,0.25384615384615383,1.0,0.42424242424242425,0,0
WAM_RABI25_03949,GRW_05288,2025-10-11,chickpea,Actara 25 WG,Madhya Pradesh,Ujjain,TER_0054,0.0,0.0,0,0,0,0.0,141.0,0.0,0,2,2.76,24,1.0,0.5538461538461539,1.0,0.4305555555555556,0,0
WAM_RABI25_03950,GRW_05289,2026-01-11,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0319,0.0,0.0,0,0,0,40.0,68.0,4.0,0,2,1.38,42,0.0,0.2692307692307692,0.0,0.4857142857142857,0,0
WAM_RABI25_03951,GRW_05291,2025-12-02,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0224,0.0,0.0,0,0,0,80.0,108.0,44.0,0,2,1.34,29,1.0,0.6153846153846154,1.0,0.3125,0,0
WAM_RABI25_03952,GRW_05292,2026-01-08,potato,Kavach 75 WP,Uttar Pradesh,Agra,TER_0211,0.0,0.0,0,0,0,0.0,12.0,0.0,0,2,0.88,24,0.6,0.34615384615384615,0.6666666666666666,0.4,0,0
WAM_RABI25_03953,GRW_05293,2026-01-25,chickpea,Actara 25 WG,Maharashtra,Amravati,TER_0248,0.0,0.0,0,0,0,0.0,35.0,0.0,0,2,2.17,25,0.0,0.3384615384615385,0.0,0.3409090909090909,0,0
WAM_RABI25_03954,GRW_05295,2026-01-16,potato,Kavach 75 WP,West Bengal,Bardhaman,TER_0113,0.0,0.0,0,0,0,0.0,4.0,0.0,0,2,2.36,65,1.0,0.5307692307692308,1.0,0.2608695652173913,0,0
WAM_RABI25_03955,GRW_05298,2025-10-25,chickpea,Actara 25 WG,Haryana,Sirsa,TER_0016,0.0,0.0,0,0,0,0.0,127.0,0.0,0,2,1.84,71,1.0,0.7,1.0,0.32967032967032966,0,0
WAM_RABI25_03956,GRW_05299,2025-11-07,wheat,Tilt 250 EC,Madhya Pradesh,Ujjain,TER_0252,0.0,0.0,0,0,0,105.0,133.0,69.0,0,2,1.8,30,1.0,0.6615384615384615,1.0,0.26744186046511625,1,0
WAM_RABI25_03957,GRW_05300,2026-01-09,wheat,Tilt 250 EC,Madhya Pradesh,Sehore,TER_0242,0.0,0.0,0,0,0,42.0,70.0,6.0,0,2,2.85,56,1.0,0.6076923076923076,1.0,0.379746835443038,1,0
WAM_RABI25_03958,GRW_05301,2025-11-18,unknown,Tilt 250 EC,Madhya Pradesh,Sehore,TER_0440,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.04,48,0.0,0.47692307692307695,0.0,0.3387096774193548,1,1
WAM_RABI25_03959,GRW_05302,2026-02-25,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0458,0.0,0.0,0,0,0,-5.0,23.0,-41.0,0,2,3.89,56,1.0,0.7153846153846154,1.0,0.25806451612903225,1,0
WAM_RABI25_03960,GRW_05303,2025-10-31,mustard,Score 250 EC,Rajasthan,Jaipur,TER_0020,0.0,0.0,0,0,0,81.0,107.0,0.0,0,2,1.64,27,0.0,0.5615384615384615,0.0,0.3150684931506849,0,0
WAM_RABI25_03961,GRW_05304,2025-10-12,chickpea,Actara 25 WG,Rajasthan,Bikaner,TER_0173,0.0,0.0,0,0,0,0.0,140.0,0.0,0,2,3.38,69,1.0,0.6153846153846154,1.0,0.3125,1,0
WAM_RABI25_03962,GRW_05305,2025-12-13,wheat,Tilt 250 EC,Gujarat,Rajkot,TER_0255,0.0,0.0,0,0,0,69.0,97.0,33.0,0,2,1.3,32,0.6,0.6615384615384615,0.6666666666666666,0.32558139534883723,0,0
WAM_RABI25_03963,GRW_05306,2025-11-19,barley,Tilt 250 EC,Rajasthan,Bikaner,TER_0239,0.0,0.0,0,0,0,0.0,111.0,0.0,0,2,1.4,44,1.0,0.3076923076923077,1.0,0.525,0,0
WAM_RABI25_03964,GRW_05307,2026-02-15,chickpea,Actara 25 WG,Rajasthan,Jaipur,TER_0086,0.0,0.0,0,0,0,0.0,14.0,0.0,0,2,1.64,36,1.0,0.3923076923076923,1.0,0.37254901960784315,1,1
WAM_RABI25_03965,GRW_05308,2026-01-21,mustard,Score 250 EC,Uttar Pradesh,Agra,TER_0211,0.0,0.0,0,0,0,-1.0,25.0,0.0,0,2,1.82,58,1.0,0.34615384615384615,1.0,0.4,0,0
WAM_RABI25_03966,GRW_05309,2025-11-23,wheat,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0138,0.0,0.0,0,0,0,89.0,117.0,53.0,0,2,3.14,70,1.0,0.43846153846153846,1.0,0.2807017543859649,0,0
WAM_RABI25_03967,GRW_05310,2025-12-21,mustard,Score 250 EC,West Bengal,Bardhaman,TER_0311,0.0,0.0,0,0,0,30.0,56.0,0.0,0,2,2.51,54,1.0,0.23846153846153847,1.0,0.3225806451612903,0,0
WAM_RABI25_03968,GRW_05313,2025-11-27,wheat,Tilt 250 EC,Punjab,Amritsar,TER_0428,0.0,0.0,0,0,0,85.0,113.0,49.0,0,2,4.34,62,1.0,0.676923076923077,1.0,0.32954545454545453,0,0
WAM_RABI25_03969,GRW_05315,2026-04-03,wheat,Tilt 250 EC,Maharashtra,Amravati,TER_0116,0.0,0.0,0,0,0,-42.0,-14.0,-78.0,0,2,1.17,40,1.0,0.2923076923076923,1.0,0.21052631578947367,0,0
WAM_RABI25_03970,GRW_05316,2025-10-07,cumin,Amistar 250 SC,Gujarat,Mehsana,TER_0460,0.0,0.0,0,0,1,0.0,141.0,0.0,0,2,2.69,68,1.0,0.6307692307692307,1.0,0.36585365853658536,0,0
WAM_RABI25_03971,GRW_05317,2025-11-05,wheat,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0465,0.0,0.0,0,0,0,107.0,135.0,71.0,0,2,1.41,58,1.0,0.6230769230769231,1.0,0.4074074074074074,0,0
WAM_RABI25_03972,GRW_05318,2025-12-23,wheat,Tilt 250 EC,Punjab,Amritsar,TER_0065,0.0,0.0,0,0,0,59.0,87.0,23.0,0,2,0.79,32,1.0,0.38461538461538464,1.0,0.42,0,0
WAM_RABI25_03973,GRW_05319,2026-01-24,chickpea,Actara 25 WG,Punjab,Patiala,TER_0190,0.0,0.0,0,0,0,0.0,36.0,0.0,0,2,4.18,58,1.0,0.5384615384615384,1.0,0.38571428571428573,0,0
WAM_RABI25_03974,GRW_05321,2025-11-19,unknown,Tilt 250 EC,Karnataka,Kalaburagi,TER_0184,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,3.58,69,0.0,0.4076923076923077,0.0,0.32075471698113206,0,0
WAM_RABI25_03975,GRW_05322,2025-11-09,wheat,Tilt 250 EC,Bihar,Patna,TER_0100,0.0,0.0,0,0,0,103.0,131.0,67.0,0,2,4.38,65,1.0,0.7538461538461538,1.0,0.42857142857142855,0,0
WAM_RABI25_03976,GRW_05323,2026-02-18,barley,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0273,0.0,0.0,0,0,0,0.0,20.0,0.0,0,2,2.96,38,1.0,0.2076923076923077,1.0,0.2962962962962963,0,0
WAM_RABI25_03977,GRW_05324,2026-02-25,cumin,Amistar 250 SC,Gujarat,Rajkot,TER_0024,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.65,61,1.0,0.4076923076923077,1.0,0.24528301886792453,0,0
WAM_RABI25_03978,GRW_05325,2025-10-17,barley,Tilt 250 EC,Uttar Pradesh,Agra,TER_0211,0.0,0.0,0,0,0,0.0,144.0,0.0,0,2,1.67,60,1.0,0.34615384615384615,1.0,0.4,1,0
WAM_RABI25_03979,GRW_05327,2025-12-27,mustard,Score 250 EC,Rajasthan,Sikar,TER_0406,0.0,0.0,0,0,0,24.0,50.0,0.0,0,2,2.85,61,0.0,0.4230769230769231,0.0,0.38181818181818183,0,0
WAM_RABI25_03980,GRW_05330,2026-03-10,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0352,0.0,0.0,0,0,0,-18.0,10.0,-54.0,0,2,0.69,67,0.6,0.7230769230769231,0.5,0.35106382978723405,0,0
WAM_RABI25_03981,GRW_05331,2025-10-31,wheat,Tilt 250 EC,Rajasthan,Sikar,TER_0307,0.0,0.0,0,0,0,112.0,140.0,76.0,0,2,3.41,42,0.0,0.3,0.0,0.28205128205128205,0,0
WAM_RABI25_03982,GRW_05333,2026-01-16,wheat,Tilt 250 EC,Rajasthan,Bharatpur,TER_0136,0.0,0.0,0,0,0,35.0,63.0,-1.0,0,2,1.64,56,0.6,0.2846153846153846,0.6666666666666666,0.3783783783783784,0,0
WAM_RABI25_03983,GRW_05334,2026-04-02,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0127,0.0,0.0,0,0,0,-41.0,-13.0,-77.0,0,2,0.64,34,1.0,0.4153846153846154,1.0,0.2962962962962963,1,0
WAM_RABI25_03984,GRW_05337,2025-12-21,wheat,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0138,0.0,0.0,0,0,0,61.0,89.0,25.0,0,2,0.85,65,1.0,0.43846153846153846,1.0,0.2807017543859649,0,0
WAM_RABI25_03985,GRW_05340,2025-11-01,chickpea,Actara 25 WG,Uttar Pradesh,Varanasi,TER_0069,0.0,0.0,0,0,0,0.0,120.0,0.0,0,2,1.62,47,1.0,0.4461538461538462,1.0,0.3793103448275862,0,0
WAM_RABI25_03986,GRW_05341,2025-12-07,potato,Kavach 75 WP,Punjab,Ludhiana,TER_0315,0.0,0.0,0,0,0,0.0,44.0,0.0,0,2,1.34,64,1.0,0.2692307692307692,1.0,0.3142857142857143,0,0
WAM_RABI25_03987,GRW_05342,2025-11-15,wheat,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0426,0.0,0.0,0,0,0,97.0,125.0,61.0,0,2,0.86,49,1.0,0.5384615384615384,1.0,0.37142857142857144,0,0
WAM_RABI25_03988,GRW_05343,2025-10-27,maize,Actara 25 WG,Bihar,Patna,TER_0034,0.0,0.0,0,0,0,0.0,116.0,0.0,0,2,2.71,70,0.0,0.49230769230769234,0.0,0.28125,0,0
WAM_RABI25_03989,GRW_05344,2026-03-15,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0224,0.0,0.0,0,0,0,-23.0,5.0,-59.0,0,2,1.64,60,1.0,0.6153846153846154,1.0,0.3125,0,0
WAM_RABI25_03990,GRW_05345,2025-11-13,wheat,Tilt 250 EC,Haryana,Sirsa,TER_0181,0.0,0.0,0,0,0,99.0,127.0,63.0,0,2,0.91,56,1.0,0.46923076923076923,1.0,0.22950819672131148,1,1
